Invoice No,actual_shipment_date,Cust Po,Pick Ticket,customer.customer_id,customer.customer_name,order_number,PO Date,product.ndc,product.description,Category,Source,Batch,Exp Date,shipped_quantity,Size/dimensions,Pill Count,unit_selling_price,Freight,Gross_sales,Discount,Final Inv Amt,MM-YEAR,Contract ID,DEANO,DEA Exp Date,State Lic,State Lic Exp Dt,Ship To Code,Customer Name,STREET,address.city,address.state,address.postal_code,Shipping Method,Trecking No,Rxtpl Delivery No,RxtplInvoiceNo,Transfer_price,contract_price,ordered_quantity
6040843,3/22/2023,231000725,20129001,1018504,Amerisource Bergen Corp,1028761,3/23/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV003,11/30/2024,24,100CT.,0,23,0,552,0,552,Mar-23,LPABC001,RA0336924,7/31/2023,,,1018517,AMERISOURCE BERGEN -DC DIV 23,5100 JAINDL BLVD.,BETHLEHEM,PA,18017,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,5/31/2024,24,30,720,5,0,120,0,120,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-614-30,"PHENYLEPHRINE HCL OPH. SOLN. USP, 10%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),C4JXV003,5/31/2024,192,5ML,0,40,0,"7,680.00",0,"7,680.00",Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,1ZA02E120305233235 1ZA02E120305233235 1ZA02E120305233235 1ZA02E120305233235,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-622-10,"PHENYLEPHRINE HCL INJECTION USP, 10X5ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,RKJKV003,9/30/2024,10,10X5ML VIALS,0,125,0,"1,250.00",0,"1,250.00",Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,1ZA02E120305233226 1ZA02E120305233226 1ZA02E120305233226 1ZA02E120305233226 1ZA02E120305233226,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-204-11,AMITRIPTYLINE HCL TABLETS USP 75MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,4AJKW001,12/31/2025,24,100'S,0,22,0,528,0,528,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,11/30/2025,72,100'S,0,8.5,0,612,0,612,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-201-11,AMITRIPTYLINE HCL TABLETS USP 10MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y9JKW001,12/31/2025,72,100'S,0,6.5,0,468,0,468,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV013,6/30/2024,168,90,"15,120.00",8.65,0,"1,453.20",0,"1,453.20",Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,1ZA02E120305233244,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV025,10/31/2025,36,500MG,0,17.5,0,630,0,630,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040844,3/21/2023,8126761025,20128996,1020909,MCKESSON FINANCIAL CENTER,1028688,3/23/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,9/30/2025,24,90'S,0,35,0,840,0,840,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV012,8/31/2024,6,500,"3,000.00",48.05,0,288.3,0,288.3,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKW001,11/30/2024,72,100CT.,0,13,0,936,0,936,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV006,10/31/2025,12,90'S,0,19.15,0,229.8,0,229.8,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,1ZA02E120305235126 1ZA02E120305235126 1ZA02E120305235126 1ZA02E120305235126 1ZA02E120305235126 1ZA02E120305235126 1ZA02E12030523512,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXW001,12/31/2024,96,5 ML,0,15,0,"1,440.00",0,"1,440.00",Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-614-30,"PHENYLEPHRINE HCL OPH. SOLN. USP, 10%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),C4JXV003,5/31/2024,48,5ML,0,40,0,"1,920.00",0,"1,920.00",Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV003,11/30/2024,24,100CT.,0,23,0,552,0,552,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-430-11,PRAZOSIN HCL CAPSULES USP 2 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,9PJKV003,11/30/2024,20,100CT.,0,16,0,320,0,320,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040845,3/22/2023,281000563,20129016,1018504,Amerisource Bergen Corp,1028754,3/23/2023,70756-430-11,PRAZOSIN HCL CAPSULES USP 2 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,9PJKW001,11/30/2024,4,100CT.,0,16,0,64,0,64,Mar-23,LPABC001,RA0501216,7/31/2023,363446,5/31/2023,1018521,AMERISOURCE BERGEN -DC DIV 28,500 INNOVATION DRIVE,SHAKOPEE,MN,55379,,,,,,,,
6040846,3/22/2023,C5337720PNX,20129068,1018223,CARDINAL HEALTH INC,1028772,3/23/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV006,10/31/2025,60,90'S,0,19.15,0,"1,149.00",0,"1,149.00",Mar-23,LPCAH001,RW0263056,5/31/2023,W000569,10/31/2023,1018246,CARDINAL HEALTH-DC PHX# 19,600 NORTH 83RD AVE,TOLLESON,AZ,85353,,1ZA02E120305235242,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-806-30,LANSOPRAZOLE DELAYED RELEASE CAPSULES 15,Non-controlled,Inventia Healthcare Limited,A0IOV006,5/31/2024,36,30,"1,080.00",5,0,180,0,180,Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-814-30,OLME MEDO & HCTZ TABS 40MG/ 25MG 30'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1267A,11/30/2024,48,30'S,0,12,0,576,0,576,Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,1ZA02E120305235831 1ZA02E120305235831 1ZA02E120305235831,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-813-90,OLME MEDO & HCTZ TABS 40MG/ 12.5MG 90'S,Non-controlled,UMEDICA LABORATORIES PVT LTD,U22T1166A,10/31/2024,24,90'S,0,36,0,864,0,864,Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-704-60,RANOLAZINE ER TABLETS 1000MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S3JKV012,9/30/2025,12,1000MG,0,28.05,0,336.6,0,336.6,Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV025,10/31/2025,84,500MG,0,17.5,0,"1,470.00",0,"1,470.00",Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV006,10/31/2025,48,90'S,0,19.15,0,919.2,0,919.2,Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,1ZA02E120305235822 1ZA02E120305235822 1ZA02E120305235822 1ZA02E120305235822 1ZA02E120305235822,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,9/30/2025,180,90'S,0,35,0,"6,300.00",0,"6,300.00",Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040847,3/20/2023,AQZ1,20129055,1018224,CARDINAL HEALTH PR,1028715,3/23/2023,70756-202-12,AMITRIPTYLINE HCL TABLETS USP 25MG-1000S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z7JKV005,11/30/2025,24,1000'S,0,85,0,"2,040.00",0,"2,040.00",Mar-23,LPCPR001,RB0374683,8/31/2023,,,1018282,CARDINAL HEALTH-DC GUA# 66,CENTRO INTERNACIONAL DE,GUAYNABO,PR,965,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV017,11/30/2024,48,10ML,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-424-11,"DOXEPIN HCL CAPS, USP 10 MG 100S",Non-controlled,MANKIND PHARMA LTD UNIT-3,4CJKV010,9/30/2024,48,100CT.,0,17.25,0,828,0,828,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-204-11,AMITRIPTYLINE HCL TABLETS USP 75MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,4AJKW001,12/31/2025,24,100'S,0,22,0,528,0,528,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-202-11,AMITRIPTYLINE HCL TABLETS USP 25MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Z6JKV008,11/30/2025,24,100'S,0,8.5,0,204,0,204,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-807-51,LANSOPRAZOLE DELAYED RELEASE CAPSULES30,Non-controlled,Inventia Healthcare Limited,A3IOV012,8/31/2024,42,500,"21,000.00",48.05,0,"2,018.10",0,"2,018.10",Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,1ZA02E120305235859 1ZA02E120305235859 1ZA02E120305235859 1ZA02E120305235859 1ZA02E120305235859 1ZA02E120305235859 1ZA02E12030523585,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV013,6/30/2024,24,90,"2,160.00",8.65,0,207.6,0,207.6,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,1ZA02E120305235840 1ZA02E120305235840,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-703-60,RANOLAZINE ER TABLETS 500MG 60'S PACK,Non-controlled,MANKIND PHARMA LTD UNIT-3,S0JKV025,10/31/2025,24,500MG,0,17.5,0,420,0,420,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040848,3/21/2023,8113767055,20128985,1020909,MCKESSON FINANCIAL CENTER,1028678,3/23/2023,70756-201-11,AMITRIPTYLINE HCL TABLETS USP 10MG-100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Y9JKW001,12/31/2025,24,100'S,0,6.5,0,156,0,156,Mar-23,LPMCK001,PM0003094,12/31/2023,303234,1/31/2025,1020911,MCKESSON DC# 8113,2700 N. AMERICA DR.,WEST SENECA,NY,14224-5318,,,,,,,,
6040849,3/22/2023,C5337721NJB,20129070,1018223,CARDINAL HEALTH INC,1028774,3/23/2023,70756-614-30,"PHENYLEPHRINE HCL OPH. SOLN. USP, 10%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),C4JXV003,5/31/2024,192,5ML,0,40,0,"7,680.00",0,"7,680.00",Mar-23,LPCAH001,RW0269654,5/31/2023,5002857,1/31/2024,1018229,CARDINAL HEALTH-DC SWD# 43,1120 COMMERCE BLVD.,SWEDESBORO,NJ,8085,,1ZA02E120305235466,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-214-90,FENOFIBRATE TABLETS USP 54 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V3JKV006,10/31/2025,672,90'S,0,19.15,0,"12,868.80",0,"12,868.80",Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-721-11,ACETAZOLAMIDE TABLETS USP 250 MG 100'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,TFJKV004,10/31/2025,12,100'S,0,35,0,420,0,420,Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,1ZA02E120305235868 1ZA02E120305235868 1ZA02E120305235868,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-610-30,"OFLOXACIN OTIC SOLUTION, 0.3%(10ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),A9JXV017,11/30/2024,48,10ML,0,30,0,"1,440.00",0,"1,440.00",Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-609-15,"OFLOXACIN OTIC SOLUTION, 0.3% (5ML FILL)",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),B1JXW001,12/31/2024,48,5 ML,0,15,0,720,0,720,Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-614-30,"PHENYLEPHRINE HCL OPH. SOLN. USP, 10%",Non-controlled,MANKIND PHARMA LTD- UNIT 3(BLOCK D),C4JXV003,5/31/2024,48,5ML,0,40,0,"1,920.00",0,"1,920.00",Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-429-11,PRAZOSIN HCL CAPSULES USP 1 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,7PJKW001,11/30/2024,24,100CT.,0,13,0,312,0,312,Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,1ZA02E120305236081 1ZA02E120305236081,,,,,,
6040850,3/22/2023,81000713,20128983,1018504,Amerisource Bergen Corp,1028769,3/23/2023,70756-440-11,PRAZOSIN HCL CAPSULES USP 5 MG 100S,Non-controlled,MANKIND PHARMA LTD UNIT-3,1QJKV003,11/30/2024,24,100CT.,0,23,0,552,0,552,Mar-23,LPABC001,RA0310603,7/31/2023,,,1018507,AMERISOURCE BERGEN -DC DIV 008,1325 WEST STRIKER AVENUE,SACRAMENTO,CA,95834,,1ZA02E120305236054 1ZA02E120305236054 1ZA02E120305236054,,,,,,
6040851,3/21/2023,P00018656,20129035,1043701,JAMS WHOLESALE DISTRIBUTION,1028708,3/23/2023,70756-702-30,ALOSETRON TABLETS USP 0.5 MG 30'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q0JKV003,10/31/2025,24,30'S,0,26.8,0,643.2,0,643.2,Mar-23,LPJAM001,,,,,1043702,JAMS WHOLESALEDISTRIBUTIONSERVICES,4811 Lyons Technology Parkway,Coconut Creek,FL,33073,,1ZA02E120305236063 1ZA02E120305236063 1ZA02E120305236063 1ZA02E120305236063,,,,,,
6040851,3/21/2023,P00018656,20129035,1043701,JAMS WHOLESALE DISTRIBUTION,1028708,3/23/2023,70756-701-30,ALOSETRON TABLETS USP 1 MG 30S,Non-controlled,MANKIND PHARMA LTD UNIT-3,Q3JKV005,10/31/2025,48,30'S,0,30.6,0,"1,468.80",0,"1,468.80",Mar-23,LPJAM001,,,,,1043702,JAMS WHOLESALEDISTRIBUTIONSERVICES,4811 Lyons Technology Parkway,Coconut Creek,FL,33073,,,,,,,,
6040851,3/21/2023,P00018656,20129035,1043701,JAMS WHOLESALE DISTRIBUTION,1028708,3/23/2023,70756-215-90,FENOFIBRATE TABLETS USP 160 MG 90'S,Non-controlled,MANKIND PHARMA LTD UNIT-3,V8JKV012,9/30/2025,48,90'S,0,3,0,144,0,144,Mar-23,LPJAM001,,,,,1043702,JAMS WHOLESALEDISTRIBUTIONSERVICES,4811 Lyons Technology Parkway,Coconut Creek,FL,33073,,,,,,,,
6040851,3/21/2023,P00018656,20129035,1043701,JAMS WHOLESALE DISTRIBUTION,1028708,3/23/2023,70756-807-90,LANSOPRAZOLE DELAYED RELEASE CAPSULES 30,Non-controlled,Inventia Healthcare Limited,A2IOV013,6/30/2024,48,90,"4,320.00",3.15,0,151.2,0,151.2,Mar-23,LPJAM001,,,,,1043702,JAMS WHOLESALEDISTRIBUTIONSERVICES,4811 Lyons Technology Parkway,Coconut Creek,FL,33073,,,,,,,,
6040852,3/22/2023,8112429924,20129092,1020909,MCKESSON FINANCIAL CENTER,1028799,3/23/2023,70756-612-60,"ARFORMOTEROL TART INHAL SOLUTION, 60X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,YVV003,11/30/2024,2,60X2ML SINGLE UNIT-DOSE VIALS,0,140,0,280,0,280,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,1ZA02E120105236772 1ZA02E120105236772,,,,,,
6040852,3/22/2023,8112429924,20129092,1020909,MCKESSON FINANCIAL CENTER,1028799,3/23/2023,70756-612-70,"ARFORMOTEROL TART INHAL SOLUTION, 30X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,69V005,11/30/2024,10,30X2ML SINGLE UNIT-DOSE VIALS,0,70,0,700,0,700,Mar-23,LPMCK001,RM0551386,12/31/2023,PHWH.FX.60910386,9/30/2023,1034246,MCKESSON DRUG SEATTLE DC#8112,208 TODD ROAD NE,PUYALLUP,WA,98372,,,,,,,,
6040853,3/22/2023,8126543135,20129101,1020909,MCKESSON FINANCIAL CENTER,1028795,3/23/2023,70756-612-70,"ARFORMOTEROL TART INHAL SOLUTION, 30X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,69V005,11/30/2024,5,30X2ML SINGLE UNIT-DOSE VIALS,0,70,0,350,0,350,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,,,,,,,
6040853,3/22/2023,8126543135,20129101,1020909,MCKESSON FINANCIAL CENTER,1028795,3/23/2023,70756-612-60,"ARFORMOTEROL TART INHAL SOLUTION, 60X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,YVV003,11/30/2024,3,60X2ML SINGLE UNIT-DOSE VIALS,0,140,0,420,0,420,Mar-23,LPMCK001,RM0336950,12/31/2023,700166,12/31/2024,1020914,MCKESSON DC# 8126,6775 JEFFERSON METRO PKWY,MCCALLA,AL,35111-3955,,1ZA02E120105236807 1ZA02E120105236807,,,,,,
6040854,3/22/2023,8115597662,20129086,1020909,MCKESSON FINANCIAL CENTER,1028801,3/23/2023,70756-612-60,"ARFORMOTEROL TART INHAL SOLUTION, 60X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,YVV003,11/30/2024,4,60X2ML SINGLE UNIT-DOSE VIALS,0,140,0,560,0,560,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,1ZA02E120105236816 1ZA02E120105236816,,,,,,
6040854,3/22/2023,8115597662,20129086,1020909,MCKESSON FINANCIAL CENTER,1028801,3/23/2023,70756-612-70,"ARFORMOTEROL TART INHAL SOLUTION, 30X2ML",Non-controlled,MANKIND PHARMA LTD UNIT-3,69V005,11/30/2024,4,30X2ML SINGLE UNIT-DOSE VIALS,0,70,0,280,0,280,Mar-23,LPMCK001,RM0328408,12/31/2023,82692,8/31/2023,1020912,MCKESSON DC# 8115,3301 POLLOK DRIVE,CONROE,TX,77303,,,,,,,,
